segment_id,timestep,date,material,weather,age_factor,dirt_level,wear_level,reflectivity_score,spectral_mean,mean_brightness,std_brightness,michelson_contrast,edge_density,laplacian_var,bright_ratio,r_mean,g_mean,b_mean,rg_ratio,spectral_std
SEG_017,135,2026-03-10,concrete,clear,0.2698,0.1727,0.1341,0.5543,0.5596,0.4765424904935295,0.1035850448252108,0.39366180909210624,0.03753929415442457,0.3971859963028249,0.4666223430862513,0.19616015487485317,0.2738664711061442,0.2368755671902394,0.716259415850181,0.08209043888951625
SEG_017,136,2026-03-11,concrete,clear,0.2718,0.174,0.1351,0.5494,0.5566,0.4402810723633534,0.11698011098190697,0.42520362199941175,0.11743525725672772,0.29821444125555985,0.3742815090719149,0.2115496686873166,0.2730037852064765,0.1779942705090228,0.7748936287959908,0.07021018221913422
SEG_017,137,2026-03-12,concrete,haze,0.2738,0.1753,0.1361,0.4766,0.4864,0.40464777919102796,0.12124235168787736,0.34275864959799673,0.1633355718971024,0.25734294705883987,0.36858562590248883,0.22610834197578353,0.2282801916550335,0.20208011283062421,0.99048169643983,0.0738022571379987
SEG_017,138,2026-03-13,concrete,clear,0.2758,0.1765,0.1371,0.5486,0.5551,0.4998896268927041,0.0938538712883182,0.47344273012895943,0.11500712496453354,0.326955352720182,0.39171413069149624,0.19685259037240055,0.19588125378587146,0.22358679175013116,1.0049536727691004,0.0864263073959129
SEG_017,139,2026-03-14,concrete,clear,0.2778,0.1778,0.1381,0.5487,0.5538,0.4594378027877937,0.09033880054299538,0.4191770705996178,0.12960330334618156,0.4424223580978219,0.4031745051374079,0.25829358760178744,0.2055695959617577,0.20105077935990848,1.2564714637001773,0.0936232647471512
SEG_017,140,2026-03-15,concrete,clear,0.2798,0.1791,0.1391,0.5455,0.5525,0.3512482778068321,0.10396928207082544,0.41372201261925945,0.0919998437182013,0.3823892942679528,0.4027289055384732,0.20517364388197737,0.1365341787939664,0.17261115541539868,1.5027163379746067,0.0701727123177533
SEG_017,141,2026-03-16,concrete,haze,0.2818,0.1804,0.14,0.4724,0.4826,0.3955138544791642,0.1174100274847139,0.2795698500565,0.10523011147140643,0.29236537311449373,0.37295300383245117,0.1746096709325705,0.2330224454108594,0.13330805864259998,0.7493223294536066,0.09155146263804467
SEG_017,142,2026-03-17,concrete,haze,0.2838,0.1817,0.141,0.4676,0.4778,0.37821823912023855,0.1211165237993731,0.26857914738373,0.12519913605177094,0.25763388751531374,0.3324200639636328,0.18293769189314718,0.16544577657548454,0.1620162317768317,1.1057192873726522,0.07986671401374826
SEG_017,143,2026-03-18,concrete,clear,0.2858,0.1829,0.142,0.5429,0.5483,0.4520772258270832,0.1032325837639208,0.387550895447814,0.1178038626484315,0.2513478384148949,0.3941693005568783,0.25210660941223945,0.24023325563294498,0.22896242339911868,1.0494199037019696,0.0859399867831604
SEG_017,144,2026-03-19,concrete,rain,0.2878,0.1842,0.143,0.5083,0.5274,0.4680442325028621,0.10787604512390327,0.4281279697055584,0.09144269964898681,0.2818970026279283,0.3366457045530525,0.16249813666758056,0.14346861744813144,0.20878232011102826,1.1326310027022166,0.07667575567414006
SEG_017,145,2026-03-20,concrete,clear,0.2898,0.1855,0.144,0.5327,0.54,0.3896537925623554,0.09247062298176689,0.3607490212703138,0.11154203395653908,0.45883478870120264,0.3749963557205956,0.1763360842077898,0.15061410755859622,0.2708860929425175,1.170772886373214,0.0846893090906985
SEG_017,146,2026-03-21,concrete,clear,0.2918,0.1868,0.145,0.536,0.5421,0.4653582649563194,0.12263984562574724,0.4735310444163615,0.10446054859473458,0.27878933250220034,0.40849250498792194,0.2295875687883393,0.17808692677607385,0.22240493800076996,1.2891809846100384,0.07779719560918537
SEG_017,147,2026-03-22,concrete,rain,0.2938,0.1881,0.146,0.5052,0.5223,0.49223215647644925,0.10835684771020695,0.34903453312280985,0.12485808767282275,0.26137973789147567,0.3832031054022092,0.19157457453716573,0.23012140413026655,0.19743668206813034,0.832489888419209,0.07240515121701271
SEG_017,148,2026-03-23,concrete,haze,0.2958,0.1893,0.147,0.4617,0.4715,0.36740727540126167,0.1254534568747854,0.367043825824591,0.16714490334712515,0.30264814707088095,0.3759813881307906,0.11300263714046238,0.2224012863823028,0.15069763125357047,0.5081001593041821,0.09694872327289708
SEG_017,149,2026-03-24,concrete,rain,0.2978,0.1906,0.148,0.4986,0.5164,0.44270311544742946,0.1082373765924864,0.3491150601789931,0.15299214619425594,0.21491787914433338,0.361845435897101,0.18878077052583744,0.1755045056826115,0.1584032302222164,1.075640161780641,0.10142518293634054
SEG_017,150,2026-03-25,concrete,haze,0.2998,0.1919,0.149,0.4552,0.4639,0.4255722311588321,0.12050635856525421,0.3641583695925523,0.1329902947116218,0.3580420849170296,0.2846060274092925,0.184437374013517,0.2382800386184343,0.17453167388959745,0.7740329448070832,0.08474357499595751
SEG_017,151,2026-03-26,concrete,haze,0.3018,0.1932,0.15,0.4583,0.4676,0.39796425756408377,0.11703066788753425,0.413572247469989,0.14621743787046526,0.2964692314425054,0.32512798547841265,0.16926646540418797,0.19214876528176303,0.1938081002526508,0.8809090406953158,0.07816532144477327
SEG_017,152,2026-03-27,concrete,clear,0.3038,0.1945,0.151,0.5256,0.5338,0.41935612078674284,0.11474660156081189,0.44221663859431826,0.1262475214391951,0.34865769349127035,0.36996315599023255,0.18282455803081568,0.20615410823411665,0.23045492499959416,0.8868301134852016,0.09665361069379802
SEG_017,153,2026-03-28,concrete,clear,0.3058,0.1957,0.152,0.5219,0.5307,0.41523415957168003,0.10141602506737442,0.47489939431202083,0.10869772105185241,0.2613195679161114,0.3982639693730562,0.1862122578578653,0.20023103202732007,0.23626401508380443,0.929982360826554,0.09485243618141082
SEG_017,154,2026-03-29,concrete,clear,0.3077,0.197,0.153,0.5211,0.529,0.47268700615063924,0.1094070725556168,0.3545723391730197,0.1273903417495107,0.27103956311782207,0.3536799848935193,0.22017140032445331,0.2854568060929295,0.18795315383415218,0.7712922737617395,0.08521643384589057
SEG_017,155,2026-03-30,concrete,clear,0.3097,0.1983,0.154,0.5214,0.5277,0.4668759636312693,0.10497081922683975,0.3342657642400618,0.12717142915684734,0.32392492652050936,0.3211229621200211,0.26445971938841056,0.21348442107781423,0.17307988693178264,1.2387718002158867,0.09984789255016888
SEG_017,156,2026-03-31,concrete,fog,0.3117,0.1996,0.1549,0.3944,0.403,0.30378126339715095,0.11971908890464492,0.23414455866422218,0.16446069582396752,0.2619017489819504,0.23360747177573438,0.16071136614994347,0.13185247989337173,0.1543405763761001,1.2188632888559994,0.09837383578945526
SEG_017,157,2026-04-01,concrete,clear,0.3137,0.2008,0.1559,0.5153,0.5231,0.3909460738255567,0.11918892148613718,0.3751190712246036,0.13534057895982388,0.2847447913260009,0.36134137219887985,0.18953119521034714,0.2554407264478719,0.22158253630702202,0.7419742962355246,0.09833930287740057
SEG_017,158,2026-04-02,concrete,heavy_rain,0.3157,0.2021,0.1569,0.4583,0.4808,0.3383227314340401,0.11942310741523532,0.2794503728264117,0.16814760304483112,0.2691798477328986,0.28334775501425946,0.15874221309714598,0.16633114599183318,0.19296511691787338,0.9543688151834471,0.0985896208346474
SEG_017,159,2026-04-03,concrete,haze,0.3177,0.2034,0.1579,0.4471,0.4555,0.44650107444739084,0.10456283295836734,0.2887347036355361,0.12171338387014644,0.30457535373007,0.2836632465680843,0.17920985665857533,0.15725458803790957,0.15364507537111996,1.139608829769364,0.08295649842734229
SEG_017,160,2026-04-04,concrete,rain,0.3197,0.2047,0.1589,0.4816,0.4997,0.40664219518438,0.11086762916493748,0.3231661524260338,0.13914068995646053,0.34998055867398664,0.34143107451629745,0.21979460858021585,0.20596416444672191,0.1753602774672978,1.0671445784079243,0.11308383737063946
SEG_017,161,2026-04-05,concrete,clear,0.3217,0.206,0.1599,0.5104,0.5184,0.5282491434261365,0.10499348246553644,0.5438250894520562,0.1379081856694001,0.3151941279844888,0.34898656247354537,0.18827051481318557,0.2529034222933929,0.16239883281214032,0.7444334626730018,0.0919836353213535
SEG_017,162,2026-04-06,concrete,haze,0.3237,0.2072,0.1609,0.4368,0.4492,0.3935018241228217,0.11874955490930035,0.33864714413913394,0.15279524701591948,0.3153731811804664,0.21307003291012705,0.1933012883788973,0.17148030090225191,0.12557157404571367,1.1272441214397086,0.10507530874902617
SEG_017,163,2026-04-07,concrete,clear,0.3257,0.2085,0.1619,0.5099,0.5159,0.45099589291335196,0.09744216609837318,0.37927938688372687,0.10122478870402235,0.3208287724879453,0.41117300931523254,0.18123393572441293,0.17869699251691445,0.24547420599119738,1.014191223817237,0.09317536057590303
SEG_017,164,2026-04-08,concrete,clear,0.3277,0.2098,0.1629,0.5053,0.5139,0.44175589953220734,0.11908695065193677,0.3474806493612083,0.12166305440315309,0.27379665853181157,0.4141253242301563,0.18235411603860815,0.16490516534376465,0.2003941940679428,1.1058053266745447,0.07605896231480692
SEG_017,165,2026-04-09,concrete,rain,0.3297,0.2111,0.1639,0.4747,0.4923,0.4434609940078946,0.11473550876743185,0.3023645319579577,0.1181973739146536,0.24600784132213643,0.3244561229112966,0.23332889693440867,0.1426277190393075,0.2115499320385498,1.6359180570787069,0.07526663347245702
SEG_017,166,2026-04-10,concrete,clear,0.3317,0.2124,0.1649,0.5008,0.51,0.38703747259823723,0.09840637854214203,0.3756527907486018,0.11613898848884638,0.2746858642779972,0.39260838432063255,0.2057335531960576,0.24178432557621532,0.2012793540641799,0.8508934638847901,0.08502606867296346
SEG_017,167,2026-04-11,concrete,clear,0.3337,0.2136,0.1659,0.5021,0.5107,0.5131855243348293,0.10417035262355943,0.3256889321755738,0.1293482087931401,0.31408884720322233,0.34989237152521885,0.19793136083236465,0.22477689269092022,0.24452682352948912,0.8805641803241266,0.08768162576232519
SEG_017,168,2026-04-12,concrete,haze,0.3357,0.2149,0.1669,0.4293,0.4405,0.3608929318955267,0.14280955795246225,0.24325861715901392,0.1388053844744135,0.3016274675735856,0.3159426005496266,0.14603526605698974,0.19666582149752695,0.16660220722547325,0.7425516156970386,0.09145992960666675
SEG_017,169,2026-04-13,concrete,clear,0.3377,0.2162,0.1679,0.4993,0.5065,0.39626899631228757,0.13038463491958405,0.2927033995394881,0.13392234085650417,0.34173690534780043,0.34938047245756354,0.19481067066656974,0.17305688967953226,0.1698531578088049,1.12569655753528,0.0909195816553229
SEG_017,170,2026-04-14,concrete,fog,0.3397,0.2175,0.1688,0.3807,0.3872,0.3356974400915368,0.12748818045015822,0.37074069941567356,0.1520592616110225,0.20828455420399414,0.30306288480030064,0.1762766801013177,0.12206349989263175,0.12425806929164175,1.444127328227053,0.08784812579188904
SEG_017,171,2026-04-15,concrete,fog,0.3417,0.2188,0.1698,0.3717,0.3794,0.3596385550412319,0.1358165496358087,0.2456865093066478,0.1551597852404889,0.21410682013299112,0.2978774736065178,0.1623950336946971,0.16728392370004694,0.13086052619747132,0.9707690932500425,0.09816623045893237
SEG_017,172,2026-04-16,concrete,heavy_rain,0.3437,0.22,0.1708,0.4337,0.4582,0.3283428049686809,0.13192602709861212,0.24227915242705422,0.12312782403299216,0.25228032061967554,0.3678460061990222,0.1720508341754349,0.16098370858461702,0.15903303578343442,1.0687402281130403,0.12243695592172568
SEG_017,173,2026-04-17,concrete,clear,0.3457,0.2213,0.1718,0.4903,0.4994,0.43942977489764284,0.09730368264098015,0.3510554556918043,0.13270817663827417,0.36087216379925663,0.3618274829359163,0.1528417925886645,0.22242381926329144,0.23735975402000223,0.6871615905765478,0.09741620276055771
SEG_017,174,2026-04-18,concrete,clear,0.3477,0.2226,0.1728,0.4932,0.5024,0.3905622336965409,0.11757249329343515,0.40378806873878553,0.13567380369161602,0.2228888004293537,0.3350798022811526,0.19205313670862728,0.16491681564189478,0.21457588756456838,1.1645384457774688,0.0874367476416352
SEG_017,175,2026-04-19,concrete,heavy_rain,0.3497,0.2239,0.1738,0.4288,0.4534,0.3442290586730205,0.11645597749609095,0.32107662377572066,0.1571593023498939,0.15538665903456,0.36007638636300904,0.15581854004450682,0.1726821392705429,0.16675840209721557,0.9023378929913111,0.09762369224901862
SEG_017,176,2026-04-20,concrete,clear,0.3517,0.2252,0.1748,0.4906,0.4964,0.3974307032497988,0.11154412328363156,0.3113339191747197,0.1223353759405529,0.28699327549535614,0.3710585196845878,0.21989127589822044,0.20006217067303828,0.21895841505446031,1.0991092221445748,0.07898577054592822
SEG_017,177,2026-04-21,concrete,fog,0.3537,0.2264,0.1758,0.3674,0.3755,0.3428316586594368,0.12226407422814094,0.2710279768589617,0.15129188306165114,0.27686895800680855,0.2748265734422859,0.15851656788005453,0.135065263537263,0.12852082075023982,1.1736207379152226,0.10608917215150522
SEG_017,178,2026-04-22,concrete,fog,0.3557,0.2277,0.1768,0.3541,0.3658,0.2566220907282249,0.1136813774978323,0.23617947036899148,0.21584709852298473,0.19135924860494843,0.20734540426918519,0.1509133782774866,0.08625304584666685,0.10987789117560028,1.7496382551812601,0.10146852555132478
SEG_017,179,2026-04-23,concrete,heavy_rain,0.3577,0.229,0.1778,0.4219,0.4481,0.3663196444013845,0.11969914204793317,0.36780549972372495,0.14446213173853342,0.3174719887012108,0.2883945684913383,0.18505190295626692,0.20891634147313218,0.17150598665361963,0.8857661199947134,0.11216903063236097
SEG_018,0,2025-10-26,concrete,rain,0.0,0.0,0.0,0.7435,0.7536,0.6182382854366963,0.0634795509762004,0.6307334422460701,0.028397290173143352,0.4347896860606546,0.4521021615966106,0.311612016638633,0.30497706945753383,0.32020380041339846,1.0217522105536934,0.07877323865270533
SEG_018,1,2025-10-27,concrete,clear,0.0036,0.0018,0.0033,0.7634,0.7633,0.6150015928816588,0.07227163463533165,0.5848118672542303,0.056167016193066494,0.4265422116499137,0.5213413678570546,0.27260817869578363,0.349659471885002,0.33198241109677235,0.7796368209027651,0.07167846272490867
SEG_018,2,2025-10-28,concrete,clear,0.0071,0.0036,0.0066,0.7671,0.7651,0.6034940558898209,0.08960667087307696,0.4824803115815378,0.00993661330512205,0.4210737308588669,0.4568709891079483,0.27413604449590623,0.33054722516486207,0.31839178135377577,0.8293375175715433,0.06523625619159738
SEG_018,3,2025-10-29,concrete,rain,0.0107,0.0054,0.0099,0.7331,0.744,0.5750194670193599,0.08987678220329964,0.5394486233063599,0.10389475964318606,0.47914508087005997,0.4863423034472752,0.30545033615976286,0.3061681767091039,0.24838073710354314,0.9976521459244606,0.06935689492163732
SEG_018,4,2025-10-30,concrete,rain,0.0143,0.0072,0.0132,0.7279,0.7396,0.5533631592938881,0.07731815652392833,0.5505477106163351,0.08965777121983254,0.4223653865291952,0.5362028572843359,0.2639062871096646,0.3259581997118001,0.3170737751177829,0.8096298166856459,0.07464470647687192
SEG_018,5,2025-10-31,concrete,rain,0.0179,0.009,0.0165,0.7274,0.7378,0.6541366877499707,0.09641392612550591,0.5183777843464713,0.06676728952156027,0.40071708587086907,0.432556156814662,0.26780605219478215,0.2824445161224729,0.2674350369342678,0.948168892433956,0.059102356967702135
SEG_018,6,2025-11-01,concrete,rain,0.0214,0.0108,0.0198,0.7239,0.7344,0.6056488734947512,0.07706800800365074,0.517845005896996,0.06984927440411454,0.3558740589332956,0.494150483211539,0.2901370770881743,0.30916805524609225,0.3102003856926646,0.9384415165910804,0.06791451452299294
SEG_018,7,2025-11-02,concrete,clear,0.025,0.0126,0.0232,0.7479,0.7491,0.6420610772026497,0.07116526312815373,0.580216136105526,0.060595692080523185,0.47225380387296145,0.4737023108558237,0.3263448031243492,0.3210427479615446,0.34092495998296635,1.0165119401840512,0.0598604415846286
SEG_018,8,2025-11-03,concrete,clear,0.0286,0.0144,0.0265,0.7482,0.7478,0.6830975745792638,0.1030648533027074,0.5905927618528451,0.0804627852417438,0.5162471150781094,0.47255500854642435,0.31465906291751405,0.27221727630776216,0.23226982545759356,1.155907190308448,0.05088463712066074
SEG_018,9,2025-11-04,concrete,clear,0.0321,0.0162,0.0298,0.743,0.7435,0.5827453137227379,0.08772305825929302,0.6151819849628086,0.07677680671309346,0.5004131177023277,0.4317362163162435,0.25529651254382635,0.2650937214509558,0.27792293856452893,0.9630388381424557,0.07357017946535574
SEG_018,10,2025-11-05,concrete,heavy_rain,0.0357,0.018,0.0331,0.6832,0.7002,0.5430581729873715,0.09463996734037736,0.4750241470024278,0.07377167353629954,0.4263817155910681,0.5078264223661825,0.29660348555379834,0.21824590548712525,0.276496657072281,1.3590272214480286,0.08120893658261806
SEG_018,11,2025-11-06,concrete,haze,0.0393,0.0198,0.0364,0.6525,0.656,0.5648136214677513,0.10058896445715462,0.4772018682594911,0.13887382754052738,0.3745128532577126,0.45793636020633444,0.27713056286965776,0.30997754090139135,0.25262368151019515,0.8940314450922492,0.08918234166474055
SEG_018,12,2025-11-07,concrete,clear,0.0429,0.0216,0.0397,0.7342,0.7349,0.5511068179167853,0.08733973855069371,0.5440968338258431,0.06651223180548044,0.38198433752647293,0.5516756430342591,0.2970152957884226,0.3313359873495002,0.2324284013542623,0.8964145481142001,0.09651018028921958
SEG_018,13,2025-11-08,concrete,clear,0.0464,0.0234,0.043,0.7313,0.7333,0.5984566594801252,0.07497879278202241,0.5618128393899976,0.05498865100332409,0.39705145589671226,0.5968350701139173,0.26645846239262927,0.25896824628950427,0.25454064130465043,1.0289193261764864,0.0663177631901018
SEG_018,14,2025-11-09,concrete,clear,0.05,0.0252,0.0463,0.7294,0.7298,0.5829942770759814,0.07560253205405443,0.5733487761851089,0.08403903848411727,0.44290795508584524,0.4671223279094517,0.27181639020547377,0.32714326452030823,0.24337686127124056,0.8308762209358561,0.08013038855725207
SEG_018,15,2025-11-10,concrete,clear,0.0536,0.027,0.0496,0.7283,0.7277,0.6322358976867813,0.08596309363504274,0.55183112040471,0.07312125085933864,0.3892245064143189,0.485688203356453,0.2889554437049818,0.32393103438912946,0.25923074612681396,0.8920249096385097,0.08138427898098098
SEG_018,16,2025-11-11,concrete,rain,0.0571,0.0288,0.0529,0.6969,0.7087,0.5753323653454452,0.09125695343906401,0.4960110190202957,0.045753135282123505,0.41734788785823773,0.5015832119304416,0.269947416471703,0.2457860672559662,0.2536334111378703,1.098297886400084,0.07980837790161716
SEG_018,17,2025-11-12,concrete,haze,0.0607,0.0306,0.0562,0.6348,0.6388,0.6199059711750784,0.10303920643013892,0.5181397476085099,0.08436590438861698,0.3472124014734327,0.4179253796031679,0.19469220705161203,0.255860236618395,0.20909080441343922,0.7609288910847652,0.07693929250326216
SEG_018,18,2025-11-13,concrete,heavy_rain,0.0643,0.0324,0.0595,0.6622,0.6782,0.6003856548827757,0.08943966500020624,0.5490935594727595,0.07415865408297334,0.42622152808882385,0.42008954032777157,0.2934655147299778,0.33016430677905106,0.2387703601321901,0.8888441901812748,0.08798882408191118
SEG_018,19,2025-11-14,concrete,clear,0.0679,0.0342,0.0628,0.717,0.7177,0.5753204606289875,0.10243967085123148,0.618498546949557,0.08841710193556533,0.46535616221959825,0.5574489031728199,0.2676274853198937,0.2883232860170066,0.22457879975473755,0.9282169359264726,0.06965849993042242
SEG_018,20,2025-11-15,concrete,clear,0.0714,0.036,0.0662,0.7148,0.7152,0.592087462501726,0.07097246482200098,0.5826919858812605,0.10235706820894169,0.4269135877820866,0.4684053860943262,0.3240417839243023,0.31993476855302705,0.313480481826207,1.0128338740924328,0.06172495393514038
SEG_018,21,2025-11-16,concrete,rain,0.075,0.0378,0.0695,0.6806,0.692,0.5646066194833822,0.1076293597570594,0.39688783768692604,0.10260757434425513,0.3614404449618711,0.5287216026147039,0.2521930704093066,0.30747668549037094,0.2983463186766525,0.8201995862142145,0.07852733466350088
SEG_018,22,2025-11-17,concrete,rain,0.0786,0.0396,0.0728,0.6779,0.6907,0.7084779739644224,0.1026849011295007,0.4715137506770638,0.08959565181728124,0.4257698502773956,0.5127385085048961,0.2853059560479265,0.2972292341250638,0.18145716633491266,0.9598820149900364,0.08246178902907293
SEG_018,23,2025-11-18,concrete,haze,0.0821,0.0414,0.0761,0.6215,0.6262,0.4678670142408744,0.09868909536206044,0.4684914539597511,0.09034119481854049,0.40888088579249277,0.4487780790652731,0.1857720611200906,0.3119851935867942,0.20508928892729947,0.5954496222551882,0.09272106478007687
SEG_018,24,2025-11-19,concrete,rain,0.0857,0.0432,0.0794,0.6735,0.6862,0.5806165880161844,0.09224912102945039,0.5144095965618628,0.06139836724090257,0.4151537210412545,0.4595115719048642,0.3231257687352715,0.26466048478326665,0.2662424022480311,1.2209021233289072,0.08864766019557985
SEG_018,25,2025-11-20,concrete,clear,0.0893,0.045,0.0827,0.6964,0.6999,0.5085627145855388,0.08398063243849305,0.45700913947871463,0.07494891579125922,0.44641721728554573,0.4823241056605843,0.2847824498635866,0.2984452284641948,0.18736461099118928,0.9542169499982558,0.07603037007050402
SEG_018,26,2025-11-21,concrete,clear,0.0929,0.0468,0.086,0.6963,0.6989,0.5915775023517631,0.07827418726000757,0.48690383337378185,0.036197859798266556,0.43085598374071776,0.5170085477396581,0.2655861015749733,0.33264904440748944,0.26557466550997555,0.7983949079220198,0.07160856231119359
SEG_018,27,2025-11-22,concrete,clear,0.0964,0.0486,0.0893,0.6921,0.6952,0.6646806224763605,0.08245106690133369,0.5101156032584135,0.07517876897108468,0.48918090560687766,0.4853975974783895,0.2909297767987273,0.29532859934060446,0.2562034024808292,0.985101992649227,0.08353871863790242
SEG_018,28,2025-11-23,concrete,clear,0.1,0.0504,0.0926,0.6896,0.6913,0.5698217827330356,0.09131304185675798,0.5423927355180552,0.09504296019003067,0.4119524728007165,0.5085219148925533,0.2561958945329701,0.3228262314512425,0.24050111341010486,0.7936006308428912,0.08669572496854822
SEG_018,29,2025-11-24,concrete,clear,0.1036,0.0522,0.0959,0.6882,0.6905,0.6291521768588819,0.10982293090544537,0.4848347684141845,0.0913178424588295,0.3634865357371302,0.4296872789828644,0.28985619611346963,0.32999720085242334,0.29389581519602526,0.8783568982034985,0.061624739452094526
SEG_018,30,2025-11-25,concrete,clear,0.1071,0.054,0.0992,0.6782,0.683,0.5738253909618719,0.0974704160734044,0.507235893337502,0.110638239686633,0.2795109861996812,0.42264202204921913,0.2367107920258908,0.24602906845374256,0.22283292460260282,0.962121392371177,0.07712813585300936
SEG_018,31,2025-11-26,concrete,haze,0.1107,0.0558,0.1025,0.5995,0.6058,0.4926750513269826,0.08365851112451947,0.41385004185803603,0.0887753435106505,0.42800913566389237,0.37566624507574453,0.25658893965760515,0.2551751171185355,0.26860209173104954,1.0055366566237598,0.09174470769795506
SEG_018,32,2025-11-27,concrete,clear,0.1143,0.0576,0.1058,0.677,0.681,0.5653837456421442,0.07878269516212677,0.5321420609889074,0.07530588710830514,0.3888399198432844,0.4640324728578371,0.22609336519481935,0.29679721509439255,0.2493277300401928,0.7617746795509316,0.08195516719589996
SEG_018,33,2025-11-28,concrete,clear,0.1178,0.0594,0.1092,0.6725,0.6779,0.5481488941927999,0.09870431491288661,0.5001579603975052,0.10496510900673811,0.32242120555207865,0.45564601581270214,0.21501202982986486,0.3383458715233232,0.25970702802633894,0.6354781081965568,0.07757364066814901
SEG_018,34,2025-11-29,concrete,heavy_rain,0.1214,0.0612,0.1125,0.6138,0.632,0.4966876691244071,0.09662080127731042,0.5490394745942914,0.11501641002989202,0.2680659486660509,0.44935300275946316,0.2953887809487035,0.27879017339313006,0.2213217527340472,1.0595341931151057,0.07655696615693919
SEG_018,35,2025-11-30,concrete,clear,0.125,0.063,0.1158,0.6701,0.6721,0.5163772235070202,0.07929075606689627,0.4804052532014471,0.1181665637186064,0.41306672295227426,0.47584761131384057,0.26130487925708507,0.2578791618212318,0.2913264068031778,1.0132802671274397,0.060839577547126364
SEG_018,36,2025-12-01,concrete,clear,0.1286,0.0648,0.1191,0.6654,0.6693,0.6258620291579777,0.0805600535320765,0.4449463743306058,0.06151854835008863,0.3906525205564037,0.5021982462141155,0.25035281819030725,0.3027026063847205,0.281489784177538,0.8270559481611259,0.08290721798403422
SEG_018,37,2025-12-02,concrete,rain,0.1321,0.0666,0.1224,0.636,0.6502,0.5248769441682622,0.08176952966942017,0.4513645672171175,0.10879845248859711,0.4134469835390214,0.4718620147114393,0.25311468488323313,0.3002102977665443,0.1936641557901927,0.8431217837779867,0.10233057210332397
SEG_018,38,2025-12-03,concrete,clear,0.1357,0.0684,0.1257,0.6599,0.6632,0.5726659724306302,0.1083671536301623,0.47262381273887955,0.10900700730389976,0.4655403197974664,0.44125653349276883,0.22558181697015162,0.2567120370861079,0.2639230633154585,0.8787314408753066,0.08288165043869458
SEG_018,39,2025-12-04,concrete,clear,0.1393,0.0702,0.129,0.6585,0.6622,0.5246637259424085,0.09052205758694652,0.5883757061709847,0.09244989168849471,0.4861547622402134,0.4459018256467028,0.24097035441991055,0.2562699171054602,0.25944127533726374,0.9402953606348816,0.062253579463099916
SEG_018,40,2025-12-05,concrete,clear,0.1428,0.072,0.1323,0.6547,0.6595,0.601174622376614,0.09128222985063919,0.5578938710681467,0.1273656350582029,0.3619582964527927,0.4217731418911471,0.26469553527103323,0.29676220201571124,0.24710830009981996,0.8919419034204239,0.06812704949423871
SEG_018,41,2025-12-06,concrete,clear,0.1464,0.0738,0.1356,0.6543,0.658,0.5452127688836867,0.08805995606552676,0.5059232377339273,0.0953849214229411,0.39982180999348066,0.4468548393163412,0.2867133585729789,0.279922033066018,0.29998520162082537,1.0242578305635874,0.059425127579764384
SEG_018,42,2025-12-07,concrete,heavy_rain,0.15,0.0756,0.1389,0.5869,0.6072,0.4952236932856877,0.09354737825362844,0.4345310536207042,0.0539645199916546,0.32796970433828726,0.3924263922546315,0.2739406058075519,0.2917637361342017,0.27672757800249315,0.9389092370695159,0.08586515729351425
SEG_018,43,2025-12-08,concrete,rain,0.1536,0.0774,0.1422,0.6148,0.6303,0.44942093458816224,0.08114789581930258,0.35052519283491934,0.11872505189057998,0.42595201558220547,0.3950620896958368,0.2577362910732484,0.21388755406470616,0.2908868272265614,1.205002727706866,0.09422813906414054
SEG_018,44,2025-12-09,concrete,haze,0.1571,0.0792,0.1455,0.5631,0.569,0.4944740484455845,0.10559625966524393,0.38402597447417014,0.07711350034272592,0.42997761548803015,0.4156176139544501,0.2550113084935544,0.23474255865841523,0.2215801332444665,1.0863399615775255,0.08182658510753052
SEG_018,45,2025-12-10,concrete,heavy_rain,0.1607,0.081,0.1488,0.5803,0.6,0.5657152281928098,0.1133537049757955,0.43583302161915477,0.09452283682549745,0.4211031982760394,0.43066275270022103,0.1816868326944082,0.27674686185485764,0.19015638427590636,0.656506725929811,0.07564960964408432
SEG_018,46,2025-12-11,concrete,rain,0.1643,0.0828,0.1522,0.6092,0.6239,0.4830568965600035,0.09345814704915648,0.4291319663567649,0.10829825776465922,0.4908498732222405,0.4802561223266999,0.20979447118685177,0.27812508579489303,0.18732990298449448,0.7543142549439498,0.06242429647761881
SEG_018,47,2025-12-12,concrete,clear,0.1678,0.0846,0.1555,0.6325,0.6376,0.5192958338519006,0.0977006077115385,0.5671521200342855,0.13682813506266953,0.3560227107123793,0.40964834069263334,0.2612034670511164,0.3154132403015274,0.2582500243083113,0.8281283267407744,0.06437090933912282
SEG_018,48,2025-12-13,concrete,heavy_rain,0.1714,0.0864,0.1588,0.5712,0.5928,0.43998704167139935,0.11293026320047612,0.47429773030253164,0.09298393973821062,0.329709525197689,0.4193681657984504,0.17838762217514487,0.24351973567190002,0.18376891514539162,0.7325356573145779,0.07949146321436325
SEG_018,49,2025-12-14,concrete,clear,0.175,0.0882,0.1621,0.6287,0.6323,0.5395614869696151,0.10283259569748882,0.48328704936044026,0.0914634864452084,0.3490885835967432,0.47291168696137265,0.23232631774660262,0.2639937180400749,0.2746917822989171,0.8800415382224999,0.07162722355227436
