segment_id,timestep,date,material,weather,age_factor,dirt_level,wear_level,reflectivity_score,spectral_mean
SEG_015,81,2026-01-15,concrete,clear,0.2657,0.0929,0.1201,0.5899,0.5953
SEG_015,82,2026-01-16,concrete,clear,0.269,0.094,0.1216,0.5891,0.5931
SEG_015,83,2026-01-17,concrete,clear,0.2723,0.0952,0.1231,0.5839,0.5887
SEG_015,84,2026-01-18,concrete,fog,0.2755,0.0963,0.1246,0.4592,0.4658
SEG_015,85,2026-01-19,concrete,clear,0.2788,0.0975,0.1261,0.5806,0.5855
SEG_015,86,2026-01-20,concrete,haze,0.2821,0.0986,0.1276,0.5053,0.5134
SEG_015,87,2026-01-21,concrete,rain,0.2854,0.0998,0.129,0.5491,0.5643
SEG_015,88,2026-01-22,concrete,clear,0.2887,0.1009,0.1305,0.5756,0.5795
SEG_015,89,2026-01-23,concrete,rain,0.292,0.1021,0.132,0.5403,0.5557
SEG_015,90,2026-01-24,concrete,clear,0.2952,0.1032,0.1335,0.5699,0.5745
SEG_015,91,2026-01-25,concrete,haze,0.2985,0.1044,0.135,0.4948,0.5033
SEG_015,92,2026-01-26,concrete,haze,0.3018,0.1055,0.1365,0.4912,0.5004
SEG_015,93,2026-01-27,concrete,clear,0.3051,0.1067,0.1379,0.5614,0.5673
SEG_015,94,2026-01-28,concrete,clear,0.3084,0.1078,0.1394,0.5621,0.5659
SEG_015,95,2026-01-29,concrete,rain,0.3116,0.109,0.1409,0.531,0.5463
SEG_015,96,2026-01-30,concrete,clear,0.3149,0.1101,0.1424,0.5577,0.5613
SEG_015,97,2026-01-31,concrete,clear,0.3182,0.1113,0.1439,0.5548,0.5589
SEG_015,98,2026-02-01,concrete,clear,0.3215,0.1124,0.1454,0.5509,0.5548
SEG_015,99,2026-02-02,concrete,haze,0.3248,0.1135,0.1468,0.475,0.4855
SEG_015,100,2026-02-03,concrete,haze,0.328,0.1147,0.1483,0.4757,0.486
SEG_015,101,2026-02-04,concrete,clear,0.3313,0.1158,0.1498,0.5458,0.551
SEG_015,102,2026-02-05,concrete,clear,0.3346,0.117,0.1513,0.5425,0.5481
SEG_015,103,2026-02-06,concrete,clear,0.3379,0.1181,0.1528,0.5414,0.5481
SEG_015,104,2026-02-07,concrete,haze,0.3412,0.1193,0.1543,0.4697,0.4779
SEG_015,105,2026-02-08,concrete,clear,0.3444,0.1204,0.1557,0.5349,0.5411
SEG_015,106,2026-02-09,concrete,haze,0.3477,0.1216,0.1572,0.4668,0.4757
SEG_015,107,2026-02-10,concrete,clear,0.351,0.1227,0.1587,0.5321,0.5382
SEG_015,108,2026-02-11,concrete,fog,0.3543,0.1239,0.1602,0.4016,0.4076
SEG_015,109,2026-02-12,concrete,clear,0.3576,0.125,0.1617,0.524,0.5314
SEG_015,110,2026-02-13,concrete,clear,0.3608,0.1262,0.1632,0.5252,0.5322
SEG_015,111,2026-02-14,concrete,clear,0.3641,0.1273,0.1646,0.5224,0.5302
SEG_015,112,2026-02-15,concrete,heavy_rain,0.3674,0.1285,0.1661,0.4639,0.4866
SEG_015,113,2026-02-16,concrete,heavy_rain,0.3707,0.1296,0.1676,0.4626,0.484
SEG_015,114,2026-02-17,concrete,clear,0.374,0.1308,0.1691,0.517,0.5223
SEG_015,115,2026-02-18,concrete,haze,0.3772,0.1319,0.1706,0.449,0.4581
SEG_015,116,2026-02-19,concrete,rain,0.3805,0.133,0.1721,0.4824,0.4995
SEG_015,117,2026-02-20,concrete,haze,0.3838,0.1342,0.1735,0.4443,0.4534
SEG_015,118,2026-02-21,concrete,clear,0.3871,0.1353,0.175,0.5069,0.5152
SEG_015,119,2026-02-22,concrete,clear,0.3904,0.1365,0.1765,0.5019,0.5087
SEG_015,120,2026-02-23,concrete,clear,0.3936,0.1376,0.178,0.5041,0.5105
SEG_015,121,2026-02-24,concrete,heavy_rain,0.3969,0.1388,0.1795,0.4431,0.4668
SEG_015,122,2026-02-25,concrete,heavy_rain,0.4002,0.1399,0.181,0.4404,0.4626
SEG_015,123,2026-02-26,concrete,haze,0.4035,0.1411,0.1824,0.4318,0.4398
SEG_015,124,2026-02-27,concrete,clear,0.4068,0.1422,0.1839,0.4949,0.502
SEG_015,125,2026-02-28,concrete,clear,0.41,0.1434,0.1854,0.4931,0.4992
SEG_015,126,2026-03-01,concrete,rain,0.4133,0.1445,0.1869,0.4606,0.4783
SEG_015,127,2026-03-02,concrete,heavy_rain,0.4166,0.1457,0.1884,0.4295,0.4525
SEG_015,128,2026-03-03,concrete,heavy_rain,0.4199,0.1468,0.1899,0.4227,0.4475
SEG_015,129,2026-03-04,concrete,rain,0.4232,0.148,0.1913,0.4526,0.4711
SEG_015,130,2026-03-05,concrete,haze,0.4264,0.1491,0.1928,0.4156,0.4265
SEG_015,131,2026-03-06,concrete,clear,0.4297,0.1503,0.1943,0.4795,0.4868
SEG_015,132,2026-03-07,concrete,clear,0.433,0.1514,0.1958,0.4754,0.4817
SEG_015,133,2026-03-08,concrete,heavy_rain,0.4363,0.1525,0.1973,0.4142,0.4391
SEG_015,134,2026-03-09,concrete,haze,0.4396,0.1537,0.1988,0.4087,0.4183
SEG_015,135,2026-03-10,concrete,clear,0.4428,0.1548,0.2002,0.4676,0.4743
SEG_015,136,2026-03-11,concrete,clear,0.4461,0.156,0.2017,0.4693,0.4768
SEG_015,137,2026-03-12,concrete,haze,0.4494,0.1571,0.2032,0.4024,0.4122
SEG_015,138,2026-03-13,concrete,clear,0.4527,0.1583,0.2047,0.4609,0.4699
SEG_015,139,2026-03-14,concrete,clear,0.456,0.1594,0.2062,0.4586,0.469
SEG_015,140,2026-03-15,concrete,clear,0.4592,0.1606,0.2077,0.4618,0.4689
SEG_015,141,2026-03-16,concrete,haze,0.4625,0.1617,0.2091,0.3951,0.4062
SEG_015,142,2026-03-17,concrete,haze,0.4658,0.1629,0.2106,0.3888,0.3993
SEG_015,143,2026-03-18,concrete,clear,0.4691,0.164,0.2121,0.4522,0.4605
SEG_015,144,2026-03-19,concrete,rain,0.4724,0.1652,0.2136,0.4206,0.4389
SEG_015,145,2026-03-20,concrete,clear,0.4757,0.1663,0.2151,0.4466,0.455
SEG_015,146,2026-03-21,concrete,clear,0.4789,0.1675,0.2166,0.4444,0.4533
SEG_015,147,2026-03-22,concrete,rain,0.4822,0.1686,0.218,0.4134,0.4333
SEG_015,148,2026-03-23,concrete,haze,0.4855,0.1697,0.2195,0.3807,0.3924
SEG_015,149,2026-03-24,concrete,rain,0.4888,0.1709,0.221,0.4085,0.4279
SEG_015,150,2026-03-25,concrete,haze,0.4921,0.172,0.2225,0.3739,0.3857
SEG_015,151,2026-03-26,concrete,haze,0.4953,0.1732,0.224,0.3713,0.3821
SEG_015,152,2026-03-27,concrete,clear,0.4986,0.1743,0.2255,0.4312,0.4402
SEG_015,153,2026-03-28,concrete,clear,0.5019,0.1755,0.2269,0.4298,0.4382
SEG_015,154,2026-03-29,concrete,clear,0.5052,0.1766,0.2284,0.4263,0.4349
SEG_015,155,2026-03-30,concrete,clear,0.5085,0.1778,0.2299,0.4267,0.4346
SEG_015,156,2026-03-31,concrete,fog,0.5117,0.1789,0.2314,0.3259,0.3317
SEG_015,157,2026-04-01,concrete,clear,0.515,0.1801,0.2329,0.4219,0.4313
SEG_015,158,2026-04-02,concrete,heavy_rain,0.5183,0.1812,0.2344,0.36,0.3848
SEG_015,159,2026-04-03,concrete,haze,0.5216,0.1824,0.2358,0.3545,0.3661
SEG_015,160,2026-04-04,concrete,rain,0.5249,0.1835,0.2373,0.3851,0.4044
SEG_015,161,2026-04-05,concrete,clear,0.5281,0.1847,0.2388,0.4104,0.4198
SEG_015,162,2026-04-06,concrete,haze,0.5314,0.1858,0.2403,0.3498,0.3623
SEG_015,163,2026-04-07,concrete,clear,0.5347,0.187,0.2418,0.4031,0.4139
SEG_015,164,2026-04-08,concrete,clear,0.538,0.1881,0.2433,0.4034,0.4135
SEG_015,165,2026-04-09,concrete,rain,0.5413,0.1892,0.2447,0.3715,0.3921
SEG_015,166,2026-04-10,concrete,clear,0.5445,0.1904,0.2462,0.399,0.4082
SEG_015,167,2026-04-11,concrete,clear,0.5478,0.1915,0.2477,0.3967,0.4076
SEG_015,168,2026-04-12,concrete,haze,0.5511,0.1927,0.2492,0.3361,0.3487
SEG_015,169,2026-04-13,concrete,clear,0.5544,0.1938,0.2507,0.3924,0.4017
SEG_015,170,2026-04-14,concrete,fog,0.5577,0.195,0.2522,0.2926,0.3041
SEG_015,171,2026-04-15,concrete,fog,0.5609,0.1961,0.2536,0.2759,0.2894
SEG_015,172,2026-04-16,concrete,heavy_rain,0.5642,0.1973,0.2551,0.3318,0.357
SEG_015,173,2026-04-17,concrete,clear,0.5675,0.1984,0.2566,0.3848,0.3948
SEG_015,174,2026-04-18,concrete,clear,0.5708,0.1996,0.2581,0.38,0.3905
SEG_015,175,2026-04-19,concrete,heavy_rain,0.5741,0.2007,0.2596,0.3214,0.3486
SEG_015,176,2026-04-20,concrete,clear,0.5773,0.2019,0.2611,0.3806,0.3892
SEG_015,177,2026-04-21,concrete,fog,0.5806,0.203,0.2625,0.2819,0.2897
SEG_015,178,2026-04-22,concrete,fog,0.5839,0.2042,0.264,0.2775,0.2853
SEG_015,179,2026-04-23,concrete,heavy_rain,0.5872,0.2053,0.2655,0.313,0.3382
SEG_016,0,2025-10-26,new_asphalt,rain,0.0,0.0,0.0,0.8424,0.8512
SEG_016,1,2025-10-27,new_asphalt,clear,0.0049,0.0022,0.0024,0.8727,0.8697
SEG_016,2,2025-10-28,new_asphalt,clear,0.0099,0.0043,0.0048,0.864,0.8616
SEG_016,3,2025-10-29,new_asphalt,rain,0.0148,0.0065,0.0072,0.8327,0.8414
SEG_016,4,2025-10-30,new_asphalt,rain,0.0197,0.0086,0.0096,0.8313,0.8387
SEG_016,5,2025-10-31,new_asphalt,rain,0.0246,0.0108,0.012,0.8269,0.8332
SEG_016,6,2025-11-01,new_asphalt,rain,0.0296,0.0129,0.0144,0.8211,0.8289
SEG_016,7,2025-11-02,new_asphalt,clear,0.0345,0.0151,0.0168,0.8442,0.8447
SEG_016,8,2025-11-03,new_asphalt,clear,0.0394,0.0173,0.0192,0.8419,0.8403
SEG_016,9,2025-11-04,new_asphalt,clear,0.0443,0.0194,0.0216,0.8381,0.8356
SEG_016,10,2025-11-05,new_asphalt,heavy_rain,0.0493,0.0216,0.024,0.7732,0.79
SEG_016,11,2025-11-06,new_asphalt,haze,0.0542,0.0237,0.0264,0.7335,0.7352
SEG_016,12,2025-11-07,new_asphalt,clear,0.0591,0.0259,0.0288,0.8284,0.8254
SEG_016,13,2025-11-08,new_asphalt,clear,0.064,0.028,0.0312,0.8194,0.8196
SEG_016,14,2025-11-09,new_asphalt,clear,0.069,0.0302,0.0336,0.818,0.8177
SEG_016,15,2025-11-10,new_asphalt,clear,0.0739,0.0323,0.036,0.8129,0.8118
SEG_016,16,2025-11-11,new_asphalt,rain,0.0788,0.0345,0.0384,0.7818,0.7915
SEG_016,17,2025-11-12,new_asphalt,haze,0.0837,0.0367,0.0408,0.7128,0.7136
SEG_016,18,2025-11-13,new_asphalt,heavy_rain,0.0887,0.0388,0.0432,0.7457,0.7599
SEG_016,19,2025-11-14,new_asphalt,clear,0.0936,0.041,0.0456,0.8011,0.8003
SEG_016,20,2025-11-15,new_asphalt,clear,0.0985,0.0431,0.048,0.798,0.7966
SEG_016,21,2025-11-16,new_asphalt,rain,0.1034,0.0453,0.0504,0.765,0.7743
SEG_016,22,2025-11-17,new_asphalt,rain,0.1084,0.0474,0.0528,0.7591,0.769
SEG_016,23,2025-11-18,new_asphalt,haze,0.1133,0.0496,0.0552,0.6893,0.6926
SEG_016,24,2025-11-19,new_asphalt,rain,0.1182,0.0518,0.0576,0.751,0.7632
SEG_016,25,2025-11-20,new_asphalt,clear,0.1231,0.0539,0.06,0.7754,0.7765
SEG_016,26,2025-11-21,new_asphalt,clear,0.1281,0.0561,0.0624,0.7733,0.7732
SEG_016,27,2025-11-22,new_asphalt,clear,0.133,0.0582,0.0648,0.7659,0.7674
SEG_016,28,2025-11-23,new_asphalt,clear,0.1379,0.0604,0.0672,0.7646,0.7649
SEG_016,29,2025-11-24,new_asphalt,clear,0.1429,0.0625,0.0696,0.7617,0.7614
SEG_016,30,2025-11-25,new_asphalt,clear,0.1478,0.0647,0.072,0.7578,0.7584
SEG_016,31,2025-11-26,new_asphalt,haze,0.1527,0.0668,0.0744,0.6631,0.666
SEG_016,32,2025-11-27,new_asphalt,clear,0.1576,0.069,0.0768,0.7521,0.7518
SEG_016,33,2025-11-28,new_asphalt,clear,0.1626,0.0712,0.0792,0.7466,0.7479
SEG_016,34,2025-11-29,new_asphalt,heavy_rain,0.1675,0.0733,0.0816,0.6803,0.6971
SEG_016,35,2025-11-30,new_asphalt,clear,0.1724,0.0755,0.084,0.7354,0.7371
SEG_016,36,2025-12-01,new_asphalt,clear,0.1773,0.0776,0.0864,0.7336,0.7356
SEG_016,37,2025-12-02,new_asphalt,rain,0.1823,0.0798,0.0888,0.7035,0.7147
SEG_016,38,2025-12-03,new_asphalt,clear,0.1872,0.0819,0.0912,0.729,0.7286
SEG_016,39,2025-12-04,new_asphalt,clear,0.1921,0.0841,0.0936,0.7203,0.7224
SEG_016,40,2025-12-05,new_asphalt,clear,0.197,0.0863,0.096,0.7175,0.7194
SEG_016,41,2025-12-06,new_asphalt,clear,0.202,0.0884,0.0984,0.7148,0.7172
SEG_016,42,2025-12-07,new_asphalt,heavy_rain,0.2069,0.0906,0.1008,0.6549,0.6736
SEG_016,43,2025-12-08,new_asphalt,rain,0.2118,0.0927,0.1032,0.6783,0.691
SEG_016,44,2025-12-09,new_asphalt,haze,0.2167,0.0949,0.1056,0.6149,0.6217
SEG_016,45,2025-12-10,new_asphalt,heavy_rain,0.2217,0.097,0.108,0.6414,0.6603
SEG_016,46,2025-12-11,new_asphalt,rain,0.2266,0.0992,0.1104,0.6658,0.6788
SEG_016,47,2025-12-12,new_asphalt,clear,0.2315,0.1013,0.1128,0.6895,0.6934
SEG_016,48,2025-12-13,new_asphalt,heavy_rain,0.2364,0.1035,0.1152,0.629,0.6473
SEG_016,49,2025-12-14,new_asphalt,clear,0.2414,0.1057,0.1176,0.682,0.6861
SEG_016,50,2025-12-15,new_asphalt,rain,0.2463,0.1078,0.12,0.6496,0.6639
SEG_016,51,2025-12-16,new_asphalt,heavy_rain,0.2512,0.11,0.1224,0.6144,0.6351
SEG_016,52,2025-12-17,new_asphalt,clear,0.2561,0.1121,0.1248,0.6722,0.6741
SEG_016,53,2025-12-18,new_asphalt,clear,0.2611,0.1143,0.1272,0.6654,0.6703
SEG_016,54,2025-12-19,new_asphalt,clear,0.266,0.1164,0.1296,0.666,0.6693
SEG_016,55,2025-12-20,new_asphalt,clear,0.2709,0.1186,0.132,0.6628,0.6652
SEG_016,56,2025-12-21,new_asphalt,rain,0.2758,0.1208,0.1344,0.631,0.6446
SEG_016,57,2025-12-22,new_asphalt,heavy_rain,0.2808,0.1229,0.1368,0.5942,0.6147
SEG_016,58,2025-12-23,new_asphalt,clear,0.2857,0.1251,0.1392,0.6508,0.6545
SEG_016,59,2025-12-24,new_asphalt,clear,0.2906,0.1272,0.1416,0.649,0.6534
SEG_016,60,2025-12-25,new_asphalt,clear,0.2956,0.1294,0.144,0.6402,0.6437
SEG_016,61,2025-12-26,new_asphalt,clear,0.3005,0.1315,0.1464,0.6383,0.6428
SEG_016,62,2025-12-27,new_asphalt,clear,0.3054,0.1337,0.1488,0.6344,0.6381
SEG_016,63,2025-12-28,new_asphalt,clear,0.3103,0.1358,0.1512,0.6297,0.6342
SEG_016,64,2025-12-29,new_asphalt,fog,0.3153,0.138,0.1536,0.4821,0.4862
SEG_016,65,2025-12-30,new_asphalt,clear,0.3202,0.1402,0.156,0.6248,0.6296
SEG_016,66,2025-12-31,new_asphalt,clear,0.3251,0.1423,0.1584,0.6205,0.6238
SEG_016,67,2026-01-01,new_asphalt,rain,0.33,0.1445,0.1608,0.5849,0.5999
SEG_016,68,2026-01-02,new_asphalt,clear,0.335,0.1466,0.1632,0.6067,0.6137
SEG_016,69,2026-01-03,new_asphalt,fog,0.3399,0.1488,0.1656,0.4726,0.4738
SEG_016,70,2026-01-04,new_asphalt,fog,0.3448,0.1509,0.168,0.4558,0.4664
SEG_016,71,2026-01-05,new_asphalt,clear,0.3497,0.1531,0.1704,0.6013,0.6078
SEG_016,72,2026-01-06,new_asphalt,clear,0.3547,0.1553,0.1728,0.5958,0.6008
SEG_016,73,2026-01-07,new_asphalt,clear,0.3596,0.1574,0.1752,0.5872,0.5941
SEG_016,74,2026-01-08,new_asphalt,clear,0.3645,0.1596,0.1776,0.5833,0.5912
SEG_016,75,2026-01-09,new_asphalt,clear,0.3694,0.1617,0.18,0.5806,0.5877
SEG_016,76,2026-01-10,new_asphalt,haze,0.3744,0.1639,0.1824,0.5005,0.5106
SEG_016,77,2026-01-11,new_asphalt,clear,0.3793,0.166,0.1848,0.5765,0.5819
SEG_016,78,2026-01-12,new_asphalt,clear,0.3842,0.1682,0.1872,0.5705,0.5777
SEG_016,79,2026-01-13,new_asphalt,clear,0.3891,0.1703,0.1896,0.5695,0.5756
SEG_016,80,2026-01-14,new_asphalt,heavy_rain,0.3941,0.1725,0.192,0.5025,0.527
SEG_016,81,2026-01-15,new_asphalt,clear,0.399,0.1747,0.1944,0.5589,0.5662
SEG_016,82,2026-01-16,new_asphalt,clear,0.4039,0.1768,0.1968,0.5574,0.5647
SEG_016,83,2026-01-17,new_asphalt,clear,0.4088,0.179,0.1992,0.551,0.5567
SEG_016,84,2026-01-18,new_asphalt,fog,0.4138,0.1811,0.2016,0.4166,0.4248
SEG_016,85,2026-01-19,new_asphalt,clear,0.4187,0.1833,0.204,0.5421,0.5495
SEG_016,86,2026-01-20,new_asphalt,haze,0.4236,0.1854,0.2064,0.4667,0.4782
SEG_016,87,2026-01-21,new_asphalt,rain,0.4286,0.1876,0.2088,0.5081,0.5268
SEG_016,88,2026-01-22,new_asphalt,clear,0.4335,0.1898,0.2112,0.5322,0.5405
SEG_016,89,2026-01-23,new_asphalt,rain,0.4384,0.1919,0.2135,0.4962,0.5154
SEG_016,90,2026-01-24,new_asphalt,clear,0.4433,0.1941,0.2159,0.526,0.5333
SEG_016,91,2026-01-25,new_asphalt,haze,0.4483,0.1962,0.2183,0.4508,0.4597
SEG_016,92,2026-01-26,new_asphalt,haze,0.4532,0.1984,0.2207,0.4454,0.4568
SEG_016,93,2026-01-27,new_asphalt,clear,0.4581,0.2005,0.2231,0.5134,0.5214
SEG_016,94,2026-01-28,new_asphalt,clear,0.463,0.2027,0.2255,0.5082,0.5153
SEG_016,95,2026-01-29,new_asphalt,rain,0.468,0.2048,0.2279,0.4793,0.4974
SEG_016,96,2026-01-30,new_asphalt,clear,0.4729,0.207,0.2303,0.5034,0.5117
SEG_016,97,2026-01-31,new_asphalt,clear,0.4778,0.2092,0.2327,0.498,0.5066
SEG_016,98,2026-02-01,new_asphalt,clear,0.4827,0.2113,0.2351,0.4957,0.5038
SEG_016,99,2026-02-02,new_asphalt,haze,0.4877,0.2135,0.2375,0.4243,0.4337
SEG_016,100,2026-02-03,new_asphalt,haze,0.4926,0.2156,0.2399,0.4164,0.4279
SEG_016,101,2026-02-04,new_asphalt,clear,0.4975,0.2178,0.2423,0.4812,0.4906
SEG_016,102,2026-02-05,new_asphalt,clear,0.5024,0.2199,0.2447,0.4791,0.4884
SEG_016,103,2026-02-06,new_asphalt,clear,0.5074,0.2221,0.2471,0.4748,0.4847
SEG_016,104,2026-02-07,new_asphalt,haze,0.5123,0.2243,0.2495,0.4002,0.4138
SEG_016,105,2026-02-08,new_asphalt,clear,0.5172,0.2264,0.2519,0.469,0.4781
SEG_016,106,2026-02-09,new_asphalt,haze,0.5221,0.2286,0.2543,0.3937,0.407
SEG_016,107,2026-02-10,new_asphalt,clear,0.5271,0.2307,0.2567,0.4613,0.4713
SEG_016,108,2026-02-11,new_asphalt,fog,0.532,0.2329,0.2591,0.3318,0.3417
SEG_016,109,2026-02-12,new_asphalt,clear,0.5369,0.235,0.2615,0.4524,0.4606
SEG_016,110,2026-02-13,new_asphalt,clear,0.5418,0.2372,0.2639,0.4454,0.4557
SEG_016,111,2026-02-14,new_asphalt,clear,0.5468,0.2393,0.2663,0.4437,0.4535
SEG_016,112,2026-02-15,new_asphalt,heavy_rain,0.5517,0.2415,0.2687,0.3838,0.4081
SEG_016,113,2026-02-16,new_asphalt,heavy_rain,0.5566,0.2437,0.2711,0.3824,0.4072
SEG_016,114,2026-02-17,new_asphalt,clear,0.5616,0.2458,0.2735,0.4289,0.4409
SEG_016,115,2026-02-18,new_asphalt,haze,0.5665,0.248,0.2759,0.3637,0.3761
SEG_016,116,2026-02-19,new_asphalt,rain,0.5714,0.2501,0.2783,0.3964,0.4159
SEG_016,117,2026-02-20,new_asphalt,haze,0.5763,0.2523,0.2807,0.3597,0.372
SEG_016,118,2026-02-21,new_asphalt,clear,0.5813,0.2544,0.2831,0.4151,0.4267
SEG_016,119,2026-02-22,new_asphalt,clear,0.5862,0.2566,0.2855,0.4139,0.424
SEG_016,120,2026-02-23,new_asphalt,clear,0.5911,0.2588,0.2879,0.4074,0.4191
SEG_016,121,2026-02-24,new_asphalt,heavy_rain,0.596,0.2609,0.2903,0.3492,0.374
SEG_016,122,2026-02-25,new_asphalt,heavy_rain,0.601,0.2631,0.2927,0.3442,0.3704
SEG_016,123,2026-02-26,new_asphalt,haze,0.6059,0.2652,0.2951,0.3333,0.3481
SEG_016,124,2026-02-27,new_asphalt,clear,0.6108,0.2674,0.2975,0.3948,0.4046
SEG_016,125,2026-02-28,new_asphalt,clear,0.6157,0.2695,0.2999,0.3892,0.4004
SEG_016,126,2026-03-01,new_asphalt,rain,0.6207,0.2717,0.3023,0.3594,0.3812
SEG_016,127,2026-03-02,new_asphalt,heavy_rain,0.6256,0.2739,0.3047,0.3254,0.3496
SEG_016,128,2026-03-03,new_asphalt,heavy_rain,0.6305,0.276,0.3071,0.3205,0.3486
SEG_016,129,2026-03-04,new_asphalt,rain,0.6354,0.2782,0.3095,0.3439,0.3678
SEG_016,130,2026-03-05,new_asphalt,haze,0.6404,0.2803,0.3119,0.3107,0.3256
SEG_016,131,2026-03-06,new_asphalt,clear,0.6453,0.2825,0.3143,0.3669,0.3788
SEG_016,132,2026-03-07,new_asphalt,clear,0.6502,0.2846,0.3167,0.3639,0.3774
SEG_016,133,2026-03-08,new_asphalt,heavy_rain,0.6551,0.2868,0.3191,0.2987,0.3279
SEG_016,134,2026-03-09,new_asphalt,haze,0.6601,0.2889,0.3215,0.2961,0.3107
SEG_016,135,2026-03-10,new_asphalt,clear,0.665,0.2911,0.3239,0.3508,0.3641
SEG_016,136,2026-03-11,new_asphalt,clear,0.6699,0.2933,0.3263,0.349,0.3614
SEG_016,137,2026-03-12,new_asphalt,haze,0.6748,0.2954,0.3287,0.2843,0.301
SEG_016,138,2026-03-13,new_asphalt,clear,0.6798,0.2976,0.3311,0.3379,0.3519
SEG_016,139,2026-03-14,new_asphalt,clear,0.6847,0.2997,0.3335,0.3386,0.3509
SEG_016,140,2026-03-15,new_asphalt,clear,0.6896,0.3019,0.3359,0.3325,0.3463
SEG_016,141,2026-03-16,new_asphalt,haze,0.6945,0.304,0.3383,0.2725,0.2888
SEG_016,142,2026-03-17,new_asphalt,haze,0.6995,0.3062,0.3407,0.2712,0.2865
SEG_016,143,2026-03-18,new_asphalt,clear,0.7044,0.3084,0.3431,0.3241,0.3358
SEG_016,144,2026-03-19,new_asphalt,rain,0.7093,0.3105,0.3455,0.2879,0.3116
SEG_016,145,2026-03-20,new_asphalt,clear,0.7143,0.3127,0.3479,0.3148,0.3285
SEG_016,146,2026-03-21,new_asphalt,clear,0.7192,0.3148,0.3503,0.3089,0.3219
SEG_016,147,2026-03-22,new_asphalt,rain,0.7241,0.317,0.3527,0.2774,0.3004
SEG_016,148,2026-03-23,new_asphalt,haze,0.729,0.3191,0.3551,0.2426,0.2611
SEG_016,149,2026-03-24,new_asphalt,rain,0.734,0.3213,0.3575,0.2666,0.2913
SEG_016,150,2026-03-25,new_asphalt,haze,0.7389,0.3234,0.3599,0.2409,0.2571
SEG_016,151,2026-03-26,new_asphalt,haze,0.7438,0.3256,0.3623,0.2346,0.2543
SEG_016,152,2026-03-27,new_asphalt,clear,0.7487,0.3278,0.3647,0.2858,0.3012
SEG_016,153,2026-03-28,new_asphalt,clear,0.7537,0.3299,0.3671,0.281,0.2959
SEG_016,154,2026-03-29,new_asphalt,clear,0.7586,0.3321,0.3695,0.2796,0.2946
SEG_016,155,2026-03-30,new_asphalt,clear,0.7635,0.3342,0.3719,0.2726,0.2897
SEG_016,156,2026-03-31,new_asphalt,fog,0.7684,0.3364,0.3743,0.1712,0.1883
SEG_016,157,2026-04-01,new_asphalt,clear,0.7734,0.3385,0.3767,0.264,0.2813
SEG_016,158,2026-04-02,new_asphalt,heavy_rain,0.7783,0.3407,0.3791,0.2054,0.2364
SEG_016,159,2026-04-03,new_asphalt,haze,0.7832,0.3429,0.3815,0.206,0.2246
SEG_016,160,2026-04-04,new_asphalt,rain,0.7881,0.345,0.3839,0.2258,0.2511
SEG_016,161,2026-04-05,new_asphalt,clear,0.7931,0.3472,0.3863,0.252,0.2673
SEG_016,162,2026-04-06,new_asphalt,haze,0.798,0.3493,0.3887,0.1986,0.2162
SEG_016,163,2026-04-07,new_asphalt,clear,0.8029,0.3515,0.3911,0.2441,0.259
SEG_016,164,2026-04-08,new_asphalt,clear,0.8078,0.3536,0.3935,0.2414,0.2568
SEG_016,165,2026-04-09,new_asphalt,rain,0.8128,0.3558,0.3959,0.2061,0.2343
SEG_016,166,2026-04-10,new_asphalt,clear,0.8177,0.3579,0.3983,0.2311,0.2477
SEG_016,167,2026-04-11,new_asphalt,clear,0.8226,0.3601,0.4007,0.2262,0.2429
SEG_016,168,2026-04-12,new_asphalt,haze,0.8275,0.3623,0.4031,0.172,0.1916
SEG_016,169,2026-04-13,new_asphalt,clear,0.8325,0.3644,0.4055,0.2213,0.2386
SEG_016,170,2026-04-14,new_asphalt,fog,0.8374,0.3666,0.4079,0.1303,0.1475
SEG_016,171,2026-04-15,new_asphalt,fog,0.8423,0.3687,0.4103,0.122,0.139
SEG_016,172,2026-04-16,new_asphalt,heavy_rain,0.8473,0.3709,0.4127,0.1523,0.184
SEG_016,173,2026-04-17,new_asphalt,clear,0.8522,0.373,0.4151,0.206,0.2225
SEG_016,174,2026-04-18,new_asphalt,clear,0.8571,0.3752,0.4175,0.1999,0.2168
SEG_016,175,2026-04-19,new_asphalt,heavy_rain,0.862,0.3774,0.4199,0.1375,0.1697
SEG_016,176,2026-04-20,new_asphalt,clear,0.867,0.3795,0.4223,0.1916,0.2082
SEG_016,177,2026-04-21,new_asphalt,fog,0.8719,0.3817,0.4247,0.1052,0.1189
SEG_016,178,2026-04-22,new_asphalt,fog,0.8768,0.3838,0.4271,0.1111,0.1274
SEG_016,179,2026-04-23,new_asphalt,heavy_rain,0.8817,0.386,0.4295,0.1247,0.1571
SEG_017,0,2025-10-26,concrete,rain,0.0,0.0,0.0,0.7403,0.7505
SEG_017,1,2025-10-27,concrete,clear,0.002,0.0013,0.001,0.7692,0.7685
SEG_017,2,2025-10-28,concrete,clear,0.004,0.0026,0.002,0.7692,0.7687
SEG_017,3,2025-10-29,concrete,rain,0.006,0.0038,0.003,0.7356,0.7463
SEG_017,4,2025-10-30,concrete,rain,0.008,0.0051,0.004,0.7326,0.7436
SEG_017,5,2025-10-31,concrete,rain,0.01,0.0064,0.005,0.7333,0.7443
SEG_017,6,2025-11-01,concrete,rain,0.012,0.0077,0.006,0.7309,0.7416
